Round,Timestamp,Score,Human_Steps,AI_X,AI_Y,Human_X,Human_Y,Action_Human
7,32.288,5,88,1,3,3,3,STAY
7,32.488,5,88,1,3,3,3,STAY
7,32.689,5,88,1,3,3,3,STAY
7,32.890,5,88,1,3,3,3,STAY
7,33.091,5,88,1,3,3,3,STAY
7,33.291,5,88,1,3,3,3,STAY
7,33.491,5,88,1,3,3,3,STAY
7,33.691,5,88,1,3,3,3,STAY
7,33.892,5,88,1,3,3,3,STAY
7,34.092,5,88,1,3,3,3,STAY
7,34.293,5,88,1,3,3,3,STAY
7,34.493,5,88,1,3,3,3,STAY
7,34.694,5,88,1,3,3,3,STAY
7,34.895,5,88,1,3,3,3,STAY
7,35.095,5,88,1,3,3,3,STAY
7,35.295,5,88,1,3,3,3,STAY
7,35.496,5,88,1,3,3,3,STAY
7,35.697,5,88,1,3,3,3,STAY
7,35.896,5,88,1,3,3,3,STAY
7,36.097,5,88,1,3,3,3,STAY
7,36.297,5,88,1,3,3,3,STAY
7,36.498,5,88,1,3,3,3,STAY
7,36.698,5,88,1,3,3,3,STAY
7,36.899,5,89,1,3,3,3,LEFT
7,37.099,5,89,1,3,3,2,STAY
7,37.300,5,89,1,3,3,2,STAY
7,37.501,5,89,1,3,3,2,STAY
7,37.701,5,89,1,3,3,2,STAY
7,37.902,5,89,1,3,3,2,STAY
7,38.102,5,89,1,3,3,2,STAY
7,38.302,5,89,1,3,3,2,STAY
7,38.503,5,89,1,3,3,2,STAY
7,38.704,5,89,1,3,3,2,STAY
7,38.903,5,89,1,3,3,2,STAY
7,39.104,5,89,1,3,3,2,STAY
7,39.305,5,89,1,3,3,2,STAY
7,39.505,5,89,1,3,3,2,STAY
7,39.706,5,89,1,3,3,2,STAY
7,39.908,5,89,1,3,3,2,STAY
7,40.108,5,89,1,3,3,2,STAY
7,40.309,5,89,1,3,3,2,STAY
7,40.508,5,89,1,3,3,2,STAY
7,40.708,5,89,1,3,3,2,STAY
7,40.909,5,89,1,3,3,2,STAY
7,41.110,5,89,1,3,3,2,STAY
7,41.311,5,89,1,3,3,2,STAY
7,41.512,5,89,1,3,3,2,STAY
7,41.712,5,89,1,3,3,2,STAY
7,41.912,5,89,1,3,3,2,STAY
7,42.113,5,89,1,3,3,2,STAY
7,42.313,5,89,1,3,3,2,STAY
7,42.513,5,89,1,3,3,2,STAY
7,42.714,5,89,1,3,3,2,STAY
7,42.914,5,89,1,3,3,2,STAY
7,43.115,5,89,1,3,3,2,STAY
7,43.316,5,89,1,3,3,2,STAY
7,43.516,5,89,1,3,3,2,STAY
7,43.717,5,89,1,3,3,2,STAY
7,43.918,5,89,1,3,3,2,STAY
7,44.118,5,89,1,3,3,2,STAY
7,44.319,5,89,1,3,3,2,STAY
7,44.520,5,89,1,3,3,2,STAY
7,44.720,5,89,1,3,3,2,STAY
7,44.922,5,89,1,3,3,2,STAY
8,0.200,0,0,1,3,3,1,STAY
8,0.402,0,0,1,3,3,1,STAY
8,0.601,0,0,1,3,3,1,STAY
8,0.801,0,1,2,3,3,1,DOWN
8,1.002,0,1,3,3,3,1,STAY
8,1.202,0,1,3,2,3,1,STAY
8,1.403,0,2,3,2,3,1,UP
8,1.603,0,2,3,2,2,1,STAY
8,1.804,0,3,3,1,2,1,UP
8,2.004,0,4,3,1,1,1,RIGHT
8,2.204,0,5,3,2,1,2,RIGHT
8,2.406,0,5,3,3,1,3,STAY
8,2.606,0,6,2,3,1,3,UP
8,2.806,0,7,2,3,1,3,UP
8,3.007,0,8,2,3,1,3,UP
8,3.209,0,9,2,3,1,3,RIGHT
8,3.408,0,9,2,3,1,3,STAY
8,3.609,0,9,2,3,1,3,STAY
8,3.810,0,10,2,3,1,3,RIGHT
8,4.009,0,11,2,3,1,3,LEFT
8,4.210,0,12,2,3,1,2,LEFT
8,4.411,0,12,3,3,1,1,STAY
8,4.611,0,13,3,2,1,1,DOWN
8,4.811,0,13,3,2,2,1,STAY
8,5.012,0,14,3,2,2,1,UP
8,5.212,0,14,3,2,1,1,STAY
8,5.413,0,15,3,2,1,1,RIGHT
8,5.613,0,16,3,1,1,2,RIGHT
8,5.814,0,16,3,1,1,3,STAY
8,6.014,0,17,2,1,1,3,DOWN
8,6.215,0,18,1,1,2,3,DOWN
8,6.416,0,18,1,1,3,3,STAY
8,6.616,0,19,1,1,3,3,LEFT
8,6.817,0,19,1,1,3,2,STAY
8,7.018,0,19,1,1,3,2,STAY
8,7.218,0,20,1,2,3,2,DOWN
8,7.419,1,20,1,3,3,2,STAY
8,7.619,1,21,1,3,3,2,LEFT
8,7.820,1,22,1,3,3,1,DOWN
8,8.021,1,22,1,3,3,1,STAY
8,8.221,1,23,1,3,3,1,UP
8,8.422,1,24,1,3,2,1,UP
8,8.622,1,24,2,3,1,1,STAY
8,8.823,1,25,3,3,1,1,RIGHT
8,9.024,1,26,3,2,1,2,RIGHT
8,9.224,2,26,3,2,1,3,STAY
8,9.425,2,27,3,1,1,3,UP
8,9.625,2,28,3,1,1,3,UP
8,9.826,2,28,2,1,1,3,STAY
8,10.026,2,28,2,1,1,3,STAY
8,10.226,2,29,1,1,1,3,UP
8,10.428,2,30,1,2,1,3,DOWN
8,10.627,2,31,1,3,2,3,RIGHT
8,10.828,2,31,1,3,2,3,STAY
8,11.028,2,31,1,3,2,3,STAY
8,11.230,2,32,1,3,2,3,RIGHT
8,11.430,2,33,1,3,2,3,DOWN
8,11.629,2,34,1,3,3,3,LEFT
8,11.830,2,34,1,3,3,2,STAY
8,12.030,2,35,1,3,3,2,DOWN
8,12.231,3,35,1,3,3,2,STAY
8,12.431,3,36,2,3,3,2,LEFT
8,12.631,3,37,3,3,3,1,DOWN
8,12.831,3,37,3,2,3,1,STAY
8,13.031,4,38,3,2,3,1,UP
8,13.232,4,38,3,1,2,1,STAY
8,13.434,4,39,3,1,2,1,UP
8,13.634,4,40,3,2,1,1,RIGHT
8,13.834,4,40,3,3,1,2,STAY
8,14.035,4,41,2,3,1,2,RIGHT
8,14.236,4,41,1,3,1,2,STAY
8,14.436,4,42,1,3,1,2,LEFT
8,14.636,4,42,1,3,1,1,STAY
8,14.837,4,42,1,3,1,1,STAY
8,15.037,4,42,1,3,1,1,STAY
8,15.238,4,42,2,3,1,1,STAY
8,15.438,4,42,3,3,1,1,STAY
8,15.638,4,43,3,2,1,1,RIGHT
8,15.839,5,44,3,2,1,2,RIGHT
8,16.040,5,45,3,1,1,3,UP
8,16.241,5,46,3,1,1,3,UP
8,16.441,5,47,3,1,1,3,UP
8,16.641,5,47,3,1,1,3,STAY
8,16.842,5,48,2,1,1,3,RIGHT
8,17.043,5,48,1,1,1,3,STAY
8,17.243,5,49,1,2,1,3,RIGHT
8,17.445,5,50,1,2,1,3,DOWN
8,17.644,5,50,1,2,2,3,STAY
8,17.845,5,51,1,2,2,3,DOWN
8,18.046,5,51,1,2,3,3,STAY
8,18.248,5,52,1,3,3,3,LEFT
8,18.448,5,52,1,3,3,2,STAY
8,18.648,5,53,1,3,3,2,DOWN
8,18.848,6,53,1,3,3,2,STAY
8,19.048,6,54,1,3,3,2,LEFT
8,19.250,6,54,1,3,3,1,STAY
8,19.450,6,55,2,3,3,1,DOWN
8,19.650,6,56,3,3,3,1,UP
8,19.851,6,56,3,2,2,1,STAY
8,20.051,7,57,3,2,2,1,UP
8,20.252,7,58,3,1,1,1,RIGHT
8,20.453,7,58,3,1,1,2,STAY
8,20.653,7,59,2,1,1,2,RIGHT
8,20.854,7,60,1,1,1,3,UP
8,21.054,7,61,1,2,1,3,UP
8,21.255,7,62,1,2,1,3,UP
8,21.455,7,63,1,2,1,3,UP
8,21.654,7,63,1,2,1,3,STAY
8,21.855,7,63,1,2,1,3,STAY
8,22.056,7,64,1,2,1,3,UP
8,22.258,7,64,1,2,1,3,STAY
8,22.458,7,65,1,2,1,3,RIGHT
8,22.658,7,65,1,2,1,3,STAY
8,22.859,7,65,1,1,1,3,STAY
8,23.059,7,66,1,1,1,3,RIGHT
8,23.261,7,67,1,1,1,3,DOWN
8,23.460,7,67,1,1,2,3,STAY
8,23.660,7,68,1,2,2,3,DOWN
8,23.861,7,69,1,3,3,3,LEFT
8,24.061,7,69,1,3,3,2,STAY
8,24.261,7,70,1,3,3,2,DOWN
8,24.462,8,70,1,3,3,2,STAY
8,24.663,8,71,1,3,3,2,LEFT
8,24.863,8,72,1,3,3,1,DOWN
8,25.064,8,72,1,3,3,1,STAY
8,25.265,8,73,2,3,3,1,UP
8,25.466,8,73,3,3,2,1,STAY
8,25.667,8,74,3,2,2,1,UP
8,25.867,9,75,3,2,1,1,RIGHT
8,26.067,9,75,3,1,1,2,STAY
8,26.267,9,76,3,1,1,2,RIGHT
8,26.468,9,76,2,1,1,3,STAY
8,26.669,9,77,1,1,1,3,UP
8,26.870,9,78,1,2,1,3,UP
8,27.072,9,79,1,2,1,3,UP
8,27.271,9,79,1,2,1,3,STAY
8,27.472,9,80,1,2,1,3,RIGHT
8,27.673,9,80,1,2,1,3,STAY
8,27.873,9,81,1,2,1,3,RIGHT
8,28.074,9,81,1,2,1,3,STAY
8,28.274,9,82,1,2,1,3,DOWN
8,28.475,9,82,1,2,2,3,STAY
8,28.675,9,83,1,3,2,3,DOWN
8,28.875,9,84,1,3,3,3,LEFT
8,29.077,9,84,1,3,3,2,STAY
8,29.277,9,85,1,3,3,2,DOWN
8,29.477,10,85,2,3,3,2,STAY
8,29.679,10,85,1,3,3,2,STAY
8,29.878,10,86,1,3,3,2,LEFT
8,30.080,10,87,1,3,3,1,DOWN
8,30.279,10,87,1,3,3,1,STAY
8,30.481,10,88,1,3,3,1,UP
8,30.681,10,89,1,3,2,1,UP
8,30.881,10,89,2,3,1,1,STAY
8,31.082,10,90,3,3,1,1,RIGHT
8,31.283,10,91,3,2,1,2,RIGHT
8,31.484,11,91,3,2,1,3,STAY
8,31.684,11,92,3,1,1,3,UP
8,31.885,11,93,3,1,1,3,UP
8,32.086,11,94,3,1,1,3,UP
8,32.287,11,94,2,1,1,3,STAY
8,32.487,11,95,2,1,1,3,RIGHT
8,32.689,11,95,1,1,1,3,STAY
8,32.889,11,95,1,1,1,3,STAY
8,33.089,11,96,1,1,1,3,RIGHT
8,33.291,11,97,1,1,1,3,DOWN
8,33.490,11,97,1,1,2,3,STAY
8,33.691,11,98,1,2,2,3,DOWN
8,33.894,11,99,1,3,3,3,LEFT
8,34.093,11,99,1,3,3,2,STAY
8,34.294,11,100,1,3,3,2,DOWN
8,34.494,12,100,1,3,3,2,STAY
8,34.695,12,101,1,3,3,2,LEFT
8,34.894,12,102,1,3,3,1,DOWN
8,35.095,12,102,2,3,3,1,STAY
8,35.295,12,103,3,3,3,1,UP
8,35.496,12,104,3,2,2,1,UP
8,35.697,13,104,3,2,1,1,STAY
8,35.897,13,105,3,1,1,1,RIGHT
8,36.097,13,106,3,1,1,2,RIGHT
8,36.300,13,106,2,1,1,3,STAY
8,36.499,13,107,1,1,1,3,UP
8,36.699,13,108,1,2,1,3,UP
8,36.899,13,109,1,2,1,3,UP
8,37.100,13,109,1,2,1,3,STAY
8,37.301,13,110,1,2,1,3,RIGHT
8,37.501,13,110,1,2,1,3,STAY
8,37.702,13,111,1,2,1,3,RIGHT
8,37.903,13,111,1,1,1,3,STAY
8,38.104,13,112,1,1,1,3,DOWN
8,38.305,13,113,1,1,2,3,DOWN
8,38.505,13,113,1,1,3,3,STAY
8,38.705,13,114,1,1,3,3,LEFT
8,38.906,13,115,1,1,3,2,DOWN
8,39.107,14,115,1,1,3,2,STAY
8,39.307,14,116,1,2,3,2,LEFT
8,39.508,14,117,1,3,3,1,DOWN
8,39.708,14,117,1,3,3,1,STAY
8,39.908,14,118,1,3,3,1,UP
8,40.109,14,119,1,3,2,1,UP
8,40.310,14,119,1,3,1,1,STAY
8,40.511,14,120,2,3,1,1,RIGHT
8,40.712,14,121,3,3,1,2,RIGHT
8,40.912,14,122,3,2,1,3,RIGHT
8,41.112,15,123,3,2,1,3,UP
8,41.313,15,124,3,1,1,3,UP
8,41.513,15,125,3,1,1,3,UP
8,41.714,15,125,2,1,1,3,STAY
8,41.914,15,126,1,1,1,3,RIGHT
8,42.116,15,126,1,2,1,3,STAY
8,42.315,15,127,1,2,1,3,DOWN
8,42.516,15,127,1,1,2,3,STAY
8,42.716,15,128,1,1,2,3,UP
8,42.917,15,128,1,1,1,3,STAY
8,43.116,15,129,1,2,1,3,RIGHT
8,43.317,15,129,1,2,1,3,STAY
8,43.519,15,130,1,2,1,3,DOWN
8,43.718,15,130,1,2,2,3,STAY
8,43.918,15,130,1,2,2,3,STAY
8,44.119,15,131,1,2,2,3,DOWN
8,44.319,15,132,1,1,3,3,LEFT
8,44.520,15,132,1,2,3,2,STAY
8,44.720,15,133,1,3,3,2,DOWN
8,44.921,16,134,1,3,3,2,LEFT
9,0.200,0,0,1,3,3,1,STAY
9,0.400,0,0,1,3,3,1,STAY
9,0.602,0,1,1,3,3,1,DOWN
9,0.802,0,1,2,3,3,1,STAY
9,1.002,0,2,3,3,3,1,UP
9,1.203,0,2,3,2,2,1,STAY
9,1.405,0,3,3,1,2,1,UP
9,1.605,0,4,3,1,1,1,RIGHT
9,1.805,0,4,2,1,1,2,STAY
9,2.005,0,5,1,1,1,2,RIGHT
9,2.205,0,5,1,2,1,3,STAY
9,2.407,0,6,1,2,1,3,UP
9,2.606,0,7,1,2,1,3,UP
9,2.806,0,8,1,2,1,3,UP
9,3.007,0,8,1,2,1,3,STAY
9,3.208,0,9,1,2,1,3,RIGHT
9,3.408,0,9,1,2,1,3,STAY
9,3.608,0,10,1,2,1,3,RIGHT
9,3.809,0,10,1,2,1,3,STAY
9,4.009,0,11,1,1,1,3,DOWN
9,4.209,0,12,1,1,2,3,DOWN
9,4.410,0,12,1,2,3,3,STAY
9,4.611,0,13,1,3,3,3,LEFT
9,4.812,0,14,1,3,3,2,DOWN
9,5.011,1,14,1,3,3,2,STAY
9,5.212,1,15,1,3,3,2,LEFT
9,5.412,1,16,1,3,3,1,DOWN
9,5.614,1,16,1,3,3,1,STAY
9,5.815,1,17,2,3,3,1,UP
9,6.015,1,17,3,3,2,1,STAY
9,6.216,1,18,3,2,2,1,UP
9,6.416,2,18,3,2,1,1,STAY
9,6.616,2,19,3,1,1,1,RIGHT
9,6.816,2,20,3,1,1,2,RIGHT
9,7.018,2,20,3,1,1,3,STAY
9,7.218,2,21,2,1,1,3,UP
9,7.418,2,22,2,1,1,3,UP
9,7.618,2,22,1,1,1,3,STAY
9,7.820,2,23,1,2,1,3,UP
9,8.020,2,23,1,2,1,3,STAY
9,8.220,2,24,1,2,1,3,RIGHT
9,8.420,2,24,1,2,1,3,STAY
9,8.621,2,25,1,2,1,3,RIGHT
9,8.821,2,25,1,2,1,3,STAY
9,9.022,2,26,1,2,1,3,DOWN
9,9.222,2,27,1,2,2,3,DOWN
9,9.423,2,27,1,1,3,3,STAY
9,9.623,2,27,1,2,3,3,STAY
9,9.824,2,28,1,3,3,3,LEFT
9,10.024,2,29,1,3,3,2,DOWN
9,10.224,3,29,1,3,3,2,STAY
9,10.425,3,30,1,3,3,2,LEFT
9,10.625,3,31,1,3,3,1,DOWN
9,10.825,3,31,2,3,3,1,STAY
9,11.025,3,32,3,3,3,1,UP
9,11.226,3,33,3,2,2,1,UP
9,11.427,4,33,3,2,1,1,STAY
9,11.627,4,34,3,1,1,1,RIGHT
9,11.827,4,35,3,1,1,2,RIGHT
9,12.026,4,35,2,1,1,3,STAY
9,12.227,4,36,1,1,1,3,UP
9,12.427,4,37,1,1,1,3,UP
9,12.628,4,38,1,1,1,3,UP
9,12.829,4,38,1,2,1,3,STAY
9,13.029,4,39,1,2,1,3,RIGHT
9,13.230,4,39,1,2,1,3,STAY
9,13.432,4,40,1,2,1,3,RIGHT
9,13.631,4,41,1,2,1,3,DOWN
9,13.832,4,42,1,2,2,3,DOWN
9,14.033,4,43,1,1,3,3,DOWN
9,14.233,5,44,1,2,3,3,LEFT
9,14.433,5,44,1,3,3,2,STAY
9,14.633,5,45,1,3,3,2,RIGHT
9,14.834,5,45,1,3,3,3,STAY
9,15.035,5,46,2,3,3,3,DOWN
9,15.236,5,47,2,3,3,3,LEFT
9,15.437,5,47,2,3,3,2,STAY
9,15.637,5,48,2,3,3,2,DOWN
9,15.838,6,49,2,3,3,2,LEFT
9,16.038,6,49,1,3,3,1,STAY
9,16.239,6,50,1,3,3,1,DOWN
9,16.439,6,50,1,3,3,1,STAY
9,16.640,6,50,2,3,3,1,STAY
9,16.841,6,51,3,3,3,1,UP
9,17.041,6,52,3,2,2,1,UP
9,17.242,7,52,3,2,1,1,STAY
9,17.443,7,53,3,1,1,1,RIGHT
9,17.643,7,54,3,1,1,2,RIGHT
9,17.843,7,54,2,1,1,3,STAY
9,18.043,7,55,1,1,1,3,UP
9,18.244,7,56,1,2,1,3,UP
9,18.445,7,56,1,2,1,3,STAY
9,18.645,7,56,1,2,1,3,STAY
9,18.846,7,57,1,2,1,3,UP
9,19.046,7,57,1,1,1,3,STAY
9,19.246,7,58,1,2,1,3,DOWN
9,19.447,7,59,1,3,2,3,RIGHT
9,19.649,7,60,1,3,2,3,RIGHT
9,19.848,7,60,1,3,2,3,STAY
9,20.049,7,61,1,3,2,3,DOWN
9,20.249,7,62,1,3,3,3,LEFT
9,20.450,7,63,1,3,3,2,LEFT
9,20.651,7,63,1,3,3,1,STAY
9,20.852,7,64,1,3,3,1,RIGHT
9,21.052,7,65,1,3,3,2,DOWN
9,21.253,8,65,1,3,3,2,STAY
9,21.453,8,66,2,3,3,2,LEFT
9,21.654,8,66,3,3,3,1,STAY
9,21.854,8,67,3,2,3,1,DOWN
9,22.055,9,68,3,2,3,1,UP
9,22.256,9,69,3,1,2,1,UP
9,22.456,9,69,3,1,1,1,STAY
9,22.657,9,70,3,1,1,1,RIGHT
9,22.857,9,71,3,2,1,2,RIGHT
9,23.057,9,71,3,3,1,3,STAY
9,23.258,9,72,2,3,1,3,UP
9,23.458,9,73,2,3,1,3,UP
9,23.659,9,73,2,3,1,3,STAY
9,23.859,9,73,2,3,1,3,STAY
9,24.059,9,74,2,3,1,3,UP
9,24.260,9,75,2,3,1,3,RIGHT
9,24.460,9,75,2,3,1,3,STAY
9,24.661,9,76,2,3,1,3,RIGHT
9,24.862,9,76,2,3,1,3,STAY
9,25.062,9,77,2,3,1,3,LEFT
9,25.262,9,78,2,3,1,2,LEFT
9,25.463,9,79,3,3,1,1,LEFT
9,25.664,9,79,3,2,1,1,STAY
9,25.865,9,79,3,2,1,1,STAY
9,26.065,9,79,3,1,1,1,STAY
9,26.265,9,80,3,1,1,1,LEFT
9,26.465,9,81,3,2,1,1,RIGHT
9,26.666,9,81,3,2,1,2,STAY
9,26.866,9,81,3,2,1,2,STAY
9,27.067,9,81,3,1,1,2,STAY
9,27.267,9,82,2,1,1,2,RIGHT
9,27.468,9,83,1,1,1,3,DOWN
9,27.668,9,84,1,1,2,3,DOWN
9,27.868,9,84,1,2,3,3,STAY
9,28.068,9,85,1,3,3,3,LEFT
9,28.269,9,86,1,3,3,2,DOWN
9,28.470,10,86,1,3,3,2,STAY
9,28.671,10,87,1,3,3,2,LEFT
9,28.870,10,87,1,3,3,1,STAY
9,29.072,10,88,1,3,3,1,DOWN
9,29.272,10,89,2,3,3,1,UP
9,29.473,10,89,3,3,2,1,STAY
9,29.674,10,90,3,2,2,1,UP
9,29.875,11,90,3,2,1,1,STAY
9,30.076,11,91,3,1,1,1,RIGHT
9,30.275,11,92,3,1,1,2,RIGHT
9,30.476,11,92,2,1,1,3,STAY
9,30.677,11,93,1,1,1,3,UP
9,30.877,11,94,1,2,1,3,UP
9,31.077,11,95,1,2,1,3,UP
9,31.278,11,95,1,2,1,3,STAY
9,31.479,11,96,1,2,1,3,RIGHT
9,31.679,11,96,1,2,1,3,STAY
9,31.880,11,97,1,1,1,3,RIGHT
9,32.081,11,97,1,1,1,3,STAY
9,32.281,11,97,1,1,1,3,STAY
9,32.482,11,98,1,1,1,3,DOWN
9,32.682,11,99,1,1,2,3,DOWN
9,32.882,11,100,1,1,3,3,LEFT
9,33.083,11,100,1,2,3,2,STAY
9,33.283,11,101,1,3,3,2,DOWN
9,33.483,12,101,1,3,3,2,STAY
9,33.684,12,102,1,3,3,2,LEFT
9,33.885,12,102,1,3,3,1,STAY
9,34.086,12,103,1,3,3,1,DOWN
9,34.286,12,104,2,3,3,1,UP
9,34.487,12,104,3,3,2,1,STAY
9,34.688,12,105,3,2,2,1,UP
9,34.889,13,106,3,2,1,1,RIGHT
9,35.090,13,107,3,1,1,2,RIGHT
9,35.292,13,107,3,1,1,3,STAY
9,35.491,13,108,2,1,1,3,UP
9,35.692,13,109,1,1,1,3,UP
9,35.893,13,110,1,2,1,3,UP
9,36.094,13,110,1,2,1,3,STAY
9,36.294,13,111,1,2,1,3,RIGHT
9,36.494,13,112,1,2,1,3,RIGHT
9,36.695,13,112,1,2,1,3,STAY
9,36.895,13,112,1,2,1,3,STAY
9,37.096,13,113,1,2,1,3,DOWN
9,37.296,13,114,1,2,2,3,DOWN
9,37.496,13,115,1,3,3,3,LEFT
9,37.697,13,115,1,3,3,2,STAY
9,37.898,13,116,1,3,3,2,DOWN
9,38.098,14,117,1,3,3,2,DOWN
9,38.299,14,117,1,3,3,2,STAY
9,38.499,14,118,1,3,3,2,LEFT
9,38.701,14,119,2,3,3,1,DOWN
9,38.901,14,119,3,3,3,1,STAY
9,39.101,14,120,3,2,3,1,UP
9,39.301,15,120,3,2,2,1,STAY
9,39.501,15,121,3,1,2,1,UP
9,39.702,15,121,3,1,1,1,STAY
9,39.903,15,122,2,1,1,1,RIGHT
9,40.105,15,123,2,1,1,2,RIGHT
9,40.304,15,123,1,1,1,3,STAY
9,40.504,15,124,1,1,1,3,UP
9,40.705,15,125,1,1,1,3,UP
9,40.907,15,126,1,2,1,3,UP
9,41.106,15,126,1,2,1,3,STAY
9,41.307,15,127,1,2,1,3,RIGHT
9,41.507,15,128,1,2,1,3,RIGHT
9,41.708,15,128,1,2,1,3,STAY
9,41.910,15,129,1,2,1,3,DOWN
9,42.109,15,129,1,2,2,3,STAY
9,42.312,15,130,1,3,2,3,DOWN
9,42.511,15,131,1,3,3,3,LEFT
9,42.712,15,132,1,3,3,2,DOWN
9,42.913,16,132,2,3,3,2,STAY
9,43.113,16,133,3,3,3,2,LEFT
9,43.313,16,133,3,2,3,1,STAY
9,43.514,16,134,3,3,3,1,UP
9,43.715,16,134,2,3,2,1,STAY
9,43.916,16,135,1,3,2,1,UP
9,44.116,16,135,1,3,1,1,STAY
9,44.317,16,135,1,3,1,1,STAY
9,44.519,16,135,2,3,1,1,STAY
9,44.718,16,136,3,3,1,1,DOWN
9,44.919,16,137,3,2,2,1,DOWN
10,0.200,0,0,1,3,3,1,STAY
10,0.400,0,0,1,3,3,1,STAY
10,0.601,0,1,1,3,3,1,DOWN
10,0.801,0,1,2,3,3,1,STAY
10,1.001,0,2,3,3,3,1,UP
10,1.202,0,3,3,2,2,1,UP
10,1.403,0,4,3,1,1,1,UP
10,1.604,0,4,3,1,1,1,STAY
10,1.804,0,4,2,1,1,1,STAY
10,2.004,0,5,2,1,1,1,UP
10,2.205,0,6,2,1,1,1,RIGHT
10,2.406,0,7,1,1,1,2,RIGHT
10,2.605,0,7,1,2,1,3,STAY
10,2.806,0,8,1,2,1,3,UP
10,3.007,0,9,1,2,1,3,UP
10,3.207,0,10,1,2,1,3,UP
10,3.408,0,10,1,2,1,3,STAY
10,3.609,0,11,1,2,1,3,RIGHT
10,3.808,0,11,1,2,1,3,STAY
10,4.010,0,12,1,1,1,3,RIGHT
10,4.209,0,13,1,1,1,3,DOWN
10,4.409,0,14,1,1,2,3,DOWN
10,4.610,0,14,1,2,3,3,STAY
10,4.810,0,15,1,3,3,3,LEFT
10,5.010,0,16,1,3,3,2,DOWN
10,5.211,1,16,1,3,3,2,STAY
10,5.411,1,17,1,3,3,2,LEFT
10,5.612,1,18,1,3,3,1,DOWN
10,5.811,1,18,2,3,3,1,STAY
10,6.013,1,19,3,3,3,1,UP
10,6.213,1,19,3,2,2,1,STAY
10,6.413,2,20,3,2,2,1,UP
10,6.613,2,21,3,1,1,1,RIGHT
10,6.814,2,22,3,1,1,2,RIGHT
10,7.015,2,22,3,1,1,3,STAY
10,7.217,2,23,2,1,1,3,UP
10,7.416,2,24,2,1,1,3,UP
10,7.617,2,25,1,1,1,3,UP
10,7.817,2,25,1,2,1,3,STAY
10,8.018,2,26,1,2,1,3,RIGHT
10,8.219,2,27,1,2,1,3,RIGHT
10,8.420,2,27,1,2,1,3,STAY
10,8.620,2,28,1,1,1,3,DOWN
10,8.820,2,28,2,1,2,3,STAY
10,9.021,2,28,3,1,2,3,STAY
10,9.221,2,28,3,2,2,3,STAY
10,9.422,2,28,3,2,2,3,STAY
10,9.623,2,28,3,1,2,3,STAY
10,9.823,2,28,3,1,2,3,STAY
10,10.025,2,28,3,1,2,3,STAY
10,10.224,2,29,2,1,2,3,DOWN
10,10.425,2,30,1,1,3,3,LEFT
10,10.626,2,30,1,2,3,2,STAY
10,10.826,2,31,1,3,3,2,DOWN
10,11.026,3,32,1,3,3,2,LEFT
10,11.228,3,33,1,3,3,1,DOWN
10,11.428,3,33,1,3,3,1,STAY
10,11.629,3,34,1,3,3,1,UP
10,11.829,3,35,1,3,2,1,UP
10,12.030,3,35,1,3,1,1,STAY
10,12.230,3,36,1,3,1,1,RIGHT
10,12.432,3,37,2,3,1,2,RIGHT
10,12.632,3,38,3,3,1,3,RIGHT
10,12.832,3,38,3,2,1,3,STAY
10,13.033,4,39,3,2,1,3,UP
10,13.234,4,39,3,1,1,3,STAY
10,13.433,4,40,3,1,1,3,UP
10,13.635,4,41,2,1,1,3,UP
10,13.834,4,41,1,1,1,3,STAY
10,14.035,4,41,1,2,1,3,STAY
10,14.235,4,42,1,2,1,3,DOWN
10,14.436,4,43,1,3,2,3,DOWN
10,14.636,4,43,1,3,3,3,STAY
10,14.836,4,44,1,3,3,3,LEFT
10,15.037,4,44,1,3,3,2,STAY
10,15.237,4,45,1,3,3,2,LEFT
10,15.437,4,45,1,3,3,1,STAY
10,15.638,4,45,2,3,3,1,STAY
10,15.838,4,45,3,3,3,1,STAY
10,16.039,4,45,3,2,3,1,STAY
10,16.240,5,46,3,2,3,1,UP
10,16.440,5,47,3,1,2,1,UP
10,16.640,5,47,3,1,1,1,STAY
10,16.841,5,48,3,1,1,1,RIGHT
10,17.041,5,48,2,1,1,2,STAY
10,17.241,5,49,3,1,1,2,RIGHT
10,17.442,5,49,3,1,1,3,STAY
10,17.642,5,49,2,1,1,3,STAY
10,17.842,5,49,1,1,1,3,STAY
10,18.042,5,50,1,2,1,3,DOWN
10,18.243,5,51,1,3,2,3,DOWN
10,18.444,5,51,1,3,3,3,STAY
10,18.645,5,52,1,3,3,3,LEFT
10,18.845,5,52,1,3,3,2,STAY
10,19.045,5,53,1,3,3,2,LEFT
10,19.246,5,53,1,3,3,1,STAY
10,19.446,5,53,2,3,3,1,STAY
10,19.647,5,53,3,3,3,1,STAY
10,19.847,5,53,3,2,3,1,STAY
10,20.048,6,54,3,2,3,1,UP
10,20.248,6,55,3,1,2,1,UP
10,20.449,6,55,3,1,1,1,STAY
10,20.651,6,56,2,1,1,1,RIGHT
10,20.850,6,56,2,1,1,2,STAY
10,21.052,6,56,1,1,1,2,STAY
10,21.251,6,57,1,1,1,2,RIGHT
10,21.452,6,57,1,2,1,3,STAY
10,21.652,6,58,1,2,1,3,DOWN
10,21.853,6,58,1,3,2,3,STAY
10,22.053,6,58,1,3,2,3,STAY
10,22.253,6,59,1,3,2,3,DOWN
10,22.453,6,59,1,3,3,3,STAY
