Round,Timestamp,AI_X,AI_Y,Human_X,Human_Y,AI_Holding_Dish,Human_Holding_Dish,Action_Human,Score_Count
2,53.444,3,1,2,1,False,False,STAY,15
2,53.644,3,1,2,1,False,False,UP,15
2,53.844,3,2,1,1,False,False,UP,15
2,54.044,3,3,1,1,False,False,RIGHT,15
2,54.244,2,3,1,2,False,False,STAY,15
2,54.444,1,3,1,2,False,False,LEFT,15
2,54.644,1,3,1,1,False,False,STAY,15
2,54.844,1,3,1,1,False,False,DOWN,15
2,55.044,1,3,2,1,False,False,STAY,15
2,55.244,1,3,2,1,True,False,STAY,15
2,55.444,2,3,2,1,True,False,STAY,15
2,55.644,3,3,2,1,True,False,STAY,15
2,55.844,3,2,2,1,True,False,UP,15
2,56.044,3,2,1,1,False,False,STAY,16
2,56.244,3,1,1,1,False,False,RIGHT,16
2,56.444,3,1,1,2,False,False,STAY,16
2,56.644,3,2,1,2,False,False,STAY,16
2,56.844,3,3,1,2,False,False,STAY,16
2,57.044,2,3,1,2,False,False,LEFT,16
2,57.244,1,3,1,1,False,False,STAY,16
2,57.444,1,3,1,1,False,False,DOWN,16
2,57.644,1,3,2,1,False,False,STAY,16
2,57.844,1,3,2,1,False,False,STAY,16
2,58.044,1,3,2,1,False,False,STAY,16
2,58.244,1,3,2,1,False,False,STAY,16
2,58.444,1,3,2,1,True,False,STAY,16
2,58.644,2,3,2,1,True,False,STAY,16
2,58.844,3,3,2,1,True,False,STAY,16
2,59.044,3,2,2,1,True,False,UP,16
2,59.244,3,2,1,1,False,False,STAY,17
2,59.444,3,1,1,1,False,False,RIGHT,17
2,59.644,3,1,1,2,False,False,STAY,17
2,59.844,2,1,1,2,False,False,STAY,17
3,0.200,1,3,3,1,False,False,RIGHT,0
3,0.400,1,3,3,2,False,False,STAY,0
3,0.600,1,3,3,2,False,False,STAY,0
3,0.800,1,3,3,2,False,False,STAY,0
3,1.000,1,3,3,2,False,False,LEFT,0
3,1.200,1,2,3,1,False,False,STAY,0
3,1.400,1,1,3,1,False,False,STAY,0
3,1.600,2,1,3,1,False,False,RIGHT,0
3,1.800,3,1,3,2,False,False,STAY,0
3,2.000,2,1,3,2,False,False,UP,0
3,2.200,1,1,3,2,False,False,STAY,0
3,2.400,1,2,3,2,False,False,STAY,0
3,2.600,1,3,3,2,False,False,STAY,0
3,2.800,1,3,3,2,False,False,LEFT,0
3,3.000,1,3,3,1,False,False,STAY,0
3,3.200,1,3,3,1,False,False,UP,0
3,3.400,2,3,2,1,False,False,UP,0
3,3.600,3,3,1,1,False,False,STAY,0
3,3.800,3,2,1,1,False,False,RIGHT,0
3,4.000,3,1,1,2,False,False,STAY,0
3,4.200,3,1,1,2,False,False,STAY,0
3,4.400,2,1,1,2,False,False,STAY,0
3,4.600,1,1,1,2,False,False,RIGHT,0
3,4.800,1,2,1,3,False,False,STAY,0
3,5.000,1,2,1,3,False,False,DOWN,0
3,5.200,1,3,2,3,False,False,STAY,0
3,5.400,1,3,2,3,False,False,LEFT,0
3,5.600,1,3,2,3,False,False,STAY,0
3,5.800,1,3,2,3,False,False,DOWN,0
3,6.000,1,3,3,3,True,False,LEFT,0
3,6.200,1,3,3,2,True,False,LEFT,0
3,6.400,2,3,3,1,True,False,STAY,0
3,6.600,3,3,3,1,True,False,UP,0
3,6.800,3,2,2,1,True,False,UP,0
3,7.000,3,2,1,1,False,False,STAY,1
3,7.200,3,1,1,1,False,False,RIGHT,1
3,7.400,3,1,1,2,False,False,STAY,1
3,7.600,2,1,1,2,False,False,RIGHT,1
3,7.800,1,1,1,3,False,False,DOWN,1
3,8.000,1,2,2,3,False,False,DOWN,1
3,8.200,1,3,3,3,False,False,STAY,1
3,8.400,1,3,3,3,False,False,LEFT,1
3,8.600,1,3,3,2,False,False,LEFT,1
3,8.800,1,3,3,1,False,False,STAY,1
3,9.000,1,3,3,1,True,False,UP,1
3,9.200,2,3,2,1,True,False,STAY,1
3,9.400,3,3,2,1,True,False,UP,1
3,9.600,3,2,1,1,True,False,STAY,1
3,9.800,3,2,1,1,False,False,RIGHT,2
3,10.000,3,1,1,2,False,False,RIGHT,2
3,10.200,3,1,1,3,False,False,STAY,2
3,10.400,2,1,1,3,False,False,DOWN,2
3,10.600,1,1,2,3,False,False,DOWN,2
3,10.800,1,2,3,3,False,False,STAY,2
3,11.000,1,3,3,3,False,False,LEFT,2
3,11.200,1,3,3,2,False,False,STAY,2
3,11.400,1,3,3,2,False,False,LEFT,2
3,11.600,1,3,3,1,False,False,STAY,2
3,11.800,1,3,3,1,True,False,UP,2
3,12.000,2,3,2,1,True,False,STAY,2
3,12.200,3,3,2,1,True,False,UP,2
3,12.400,3,2,1,1,True,False,STAY,2
3,12.600,3,2,1,1,False,False,RIGHT,3
3,12.800,3,3,1,2,False,False,RIGHT,3
3,13.000,3,2,1,3,False,False,STAY,3
3,13.200,3,1,1,3,False,False,STAY,3
3,13.400,3,1,1,3,False,False,DOWN,3
3,13.600,2,1,2,3,False,False,STAY,3
3,13.800,1,1,2,3,False,False,DOWN,3
3,14.000,1,2,3,3,False,False,LEFT,3
3,14.200,1,3,3,2,False,False,STAY,3
3,14.400,1,3,3,2,False,False,LEFT,3
3,14.600,1,3,3,1,False,False,STAY,3
3,14.800,1,3,3,1,False,False,UP,3
3,15.000,1,3,2,1,True,False,STAY,3
3,15.200,2,3,2,1,True,False,STAY,3
3,15.400,3,3,2,1,True,False,UP,3
3,15.600,3,2,1,1,True,False,STAY,3
3,15.800,3,2,1,1,False,False,RIGHT,4
3,16.000,3,2,1,2,False,False,STAY,4
3,16.200,3,1,1,2,False,False,RIGHT,4
3,16.400,3,2,1,3,False,False,DOWN,4
3,16.600,3,3,2,3,False,False,STAY,4
3,16.801,3,3,2,3,False,False,STAY,4
3,17.001,3,3,2,3,False,False,UP,4
3,17.201,2,3,1,3,False,False,STAY,4
3,17.401,2,3,1,3,False,False,LEFT,4
3,17.601,3,3,1,2,False,False,STAY,4
3,17.801,3,2,1,2,False,False,LEFT,4
3,18.001,3,1,1,1,False,False,RIGHT,4
3,18.201,3,1,1,2,False,False,STAY,4
3,18.401,3,2,1,2,False,False,RIGHT,4
3,18.601,3,3,1,3,False,False,DOWN,4
3,18.801,2,3,1,3,False,False,DOWN,4
3,19.001,2,3,1,3,False,False,UP,4
3,19.201,2,3,1,3,False,False,LEFT,4
3,19.401,1,3,1,2,False,False,LEFT,4
3,19.601,1,3,1,1,False,False,STAY,4
3,19.801,1,3,1,1,False,False,DOWN,4
3,20.001,1,3,2,1,False,False,STAY,4
3,20.201,1,3,2,1,True,False,DOWN,4
3,20.401,2,3,3,1,True,False,RIGHT,4
3,20.601,3,3,3,2,True,False,STAY,4
3,20.801,3,3,3,2,True,False,LEFT,4
3,21.001,3,2,3,1,True,False,UP,4
3,21.201,3,2,2,1,False,False,UP,5
3,21.401,3,3,1,1,False,False,STAY,5
3,21.601,3,2,1,1,False,False,RIGHT,5
3,21.801,3,1,1,2,False,False,RIGHT,5
3,22.001,3,1,1,3,False,False,STAY,5
3,22.201,2,1,1,3,False,False,DOWN,5
3,22.401,1,1,2,3,False,False,DOWN,5
3,22.601,1,2,3,3,False,False,LEFT,5
3,22.801,1,3,3,2,False,False,STAY,5
3,23.001,1,3,3,2,False,False,LEFT,5
3,23.201,1,3,3,1,False,False,STAY,5
3,23.401,1,3,3,1,False,False,UP,5
3,23.601,1,3,2,1,False,False,STAY,5
3,23.801,1,3,2,1,False,False,UP,5
3,24.001,1,3,1,1,True,False,STAY,5
3,24.201,2,3,1,1,True,False,STAY,5
3,24.401,3,3,1,1,True,False,RIGHT,5
3,24.601,3,2,1,2,True,False,RIGHT,5
3,24.801,3,2,1,3,False,False,STAY,6
3,25.001,3,1,1,3,False,False,DOWN,6
3,25.201,3,1,2,3,False,False,DOWN,6
3,25.401,2,1,3,3,False,False,STAY,6
3,25.601,1,1,3,3,False,False,LEFT,6
3,25.801,1,2,3,2,False,False,STAY,6
3,26.001,1,3,3,2,False,False,LEFT,6
3,26.201,1,3,3,1,False,False,UP,6
3,26.401,1,3,2,1,False,False,STAY,6
3,26.601,1,3,2,1,False,False,STAY,6
3,26.801,1,3,2,1,True,False,UP,6
3,27.001,2,3,1,1,True,False,STAY,6
3,27.201,3,3,1,1,True,False,UP,6
3,27.401,3,2,1,1,True,False,RIGHT,6
3,27.601,3,2,1,2,False,False,STAY,7
3,27.801,3,1,1,2,False,False,RIGHT,7
3,28.001,3,1,1,3,False,False,STAY,7
3,28.201,2,1,1,3,False,False,DOWN,7
3,28.401,1,1,2,3,False,False,DOWN,7
3,28.601,1,2,3,3,False,False,STAY,7
3,28.801,1,3,3,3,False,False,LEFT,7
3,29.001,1,3,3,2,False,False,LEFT,7
3,29.201,1,3,3,1,False,False,STAY,7
3,29.401,1,3,3,1,False,False,UP,7
3,29.601,1,3,2,1,False,False,STAY,7
3,29.801,1,3,2,1,True,False,STAY,7
3,30.001,2,3,2,1,True,False,UP,7
3,30.201,3,3,1,1,True,False,UP,7
3,30.401,3,2,1,1,True,False,RIGHT,7
3,30.601,3,2,1,2,False,False,STAY,8
3,30.801,3,1,1,2,False,False,RIGHT,8
3,31.001,3,1,1,3,False,False,DOWN,8
3,31.201,2,1,2,3,False,False,STAY,8
3,31.401,1,1,2,3,False,False,DOWN,8
3,31.601,1,2,3,3,False,False,LEFT,8
3,31.801,1,3,3,2,False,False,STAY,8
3,32.001,1,3,3,2,False,False,LEFT,8
3,32.201,1,3,3,1,False,False,STAY,8
3,32.401,1,3,3,1,False,False,UP,8
3,32.601,1,3,2,1,False,False,STAY,8
3,32.801,1,3,2,1,False,False,UP,8
3,33.001,1,3,1,1,True,False,STAY,8
3,33.201,2,3,1,1,True,False,STAY,8
3,33.401,3,3,1,1,True,False,STAY,8
3,33.601,3,2,1,1,True,False,STAY,8
3,33.801,3,2,1,1,False,False,RIGHT,9
3,34.001,3,1,1,2,False,False,RIGHT,9
3,34.201,2,1,1,3,False,False,STAY,9
3,34.401,1,1,1,3,False,False,DOWN,9
3,34.601,1,2,2,3,False,False,DOWN,9
3,34.801,1,3,3,3,False,False,STAY,9
3,35.001,1,3,3,3,False,False,LEFT,9
3,35.201,1,3,3,2,False,False,LEFT,9
3,35.401,1,2,3,1,False,False,STAY,9
3,35.601,1,1,3,1,False,False,UP,9
3,35.801,2,1,3,1,False,False,RIGHT,9
3,36.001,3,1,3,2,False,False,STAY,9
3,36.201,3,1,3,2,False,False,RIGHT,9
3,36.401,2,1,3,3,False,False,STAY,9
3,36.601,1,1,3,3,False,False,STAY,9
3,36.801,1,2,3,3,False,False,STAY,9
3,37.001,1,3,3,3,False,False,LEFT,9
3,37.201,1,3,3,2,False,False,LEFT,9
3,37.401,1,2,3,1,False,False,STAY,9
3,37.601,1,1,3,1,False,False,RIGHT,9
3,37.801,2,1,3,2,False,False,STAY,9
3,38.001,3,1,3,2,False,False,RIGHT,9
3,38.201,3,1,3,3,False,False,STAY,9
3,38.401,2,1,3,3,False,False,STAY,9
3,38.601,1,1,3,3,False,False,LEFT,9
3,38.801,1,2,3,2,False,False,LEFT,9
3,39.001,1,3,3,1,False,False,STAY,9
3,39.201,1,3,3,1,False,False,UP,9
3,39.401,1,3,2,1,False,False,UP,9
3,39.601,1,3,1,1,False,False,STAY,9
3,39.801,1,3,1,1,True,False,RIGHT,9
3,40.001,2,3,1,2,True,False,STAY,9
3,40.201,3,3,1,2,True,False,RIGHT,9
3,40.401,3,2,1,3,True,False,STAY,9
3,40.601,3,2,1,3,False,False,DOWN,10
3,40.801,3,1,2,3,False,False,STAY,10
3,41.001,3,1,2,3,False,False,DOWN,10
3,41.201,2,1,3,3,False,False,STAY,10
3,41.401,1,1,3,3,False,False,LEFT,10
3,41.601,1,2,3,2,False,False,STAY,10
3,41.801,1,3,3,2,False,False,LEFT,10
3,42.001,1,3,3,1,False,False,STAY,10
3,42.201,1,3,3,1,False,False,UP,10
3,42.401,1,3,2,1,False,False,STAY,10
3,42.601,1,3,2,1,True,False,UP,10
3,42.801,2,3,1,1,True,False,STAY,10
3,43.001,3,3,1,1,True,False,RIGHT,10
3,43.201,3,2,1,2,True,False,STAY,10
3,43.401,3,2,1,2,False,False,RIGHT,11
3,43.601,3,1,1,3,False,False,STAY,11
3,43.801,3,1,1,3,False,False,DOWN,11
3,44.001,2,1,2,3,False,False,STAY,11
3,44.201,1,1,2,3,False,False,DOWN,11
3,44.401,1,2,3,3,False,False,LEFT,11
3,44.601,1,3,3,2,False,False,LEFT,11
3,44.801,1,3,3,1,False,False,STAY,11
3,45.001,1,3,3,1,False,False,UP,11
3,45.201,1,3,2,1,False,False,STAY,11
3,45.401,1,3,2,1,True,False,UP,11
3,45.601,2,3,1,1,True,False,STAY,11
3,45.801,3,3,1,1,True,False,RIGHT,11
3,46.001,3,2,1,2,True,False,STAY,11
3,46.201,3,2,1,2,False,False,RIGHT,12
3,46.401,3,1,1,3,False,False,STAY,12
3,46.601,2,1,1,3,False,False,DOWN,12
3,46.801,1,1,2,3,False,False,DOWN,12
3,47.001,1,2,3,3,False,False,STAY,12
3,47.201,1,3,3,3,False,False,LEFT,12
3,47.401,1,3,3,2,False,False,STAY,12
3,47.601,1,3,3,2,False,False,LEFT,12
3,47.801,1,3,3,1,False,False,STAY,12
3,48.001,1,3,3,1,False,False,STAY,12
3,48.201,1,3,3,1,False,False,UP,12
3,48.401,2,3,2,1,False,False,STAY,12
3,48.601,3,3,2,1,False,False,UP,12
3,48.801,3,2,1,1,False,False,STAY,12
3,49.001,3,1,1,1,False,False,RIGHT,12
3,49.202,3,1,1,2,False,False,RIGHT,12
3,49.402,3,2,1,3,False,False,STAY,12
3,49.602,3,3,1,3,False,False,STAY,12
3,49.802,2,3,1,3,False,False,LEFT,12
3,50.002,1,3,1,2,False,False,LEFT,12
3,50.202,1,3,1,1,False,False,STAY,12
3,50.402,1,3,1,1,False,False,DOWN,12
3,50.602,1,3,2,1,False,False,STAY,12
3,50.802,1,3,2,1,True,False,STAY,12
3,51.002,2,3,2,1,True,False,STAY,12
3,51.202,3,3,2,1,True,False,UP,12
3,51.402,3,2,1,1,True,False,STAY,12
3,51.602,3,2,1,1,False,False,RIGHT,13
3,51.802,3,1,1,2,False,False,RIGHT,13
3,52.002,3,1,1,3,False,False,STAY,13
3,52.202,2,1,1,3,False,False,STAY,13
3,52.402,1,1,1,3,False,False,DOWN,13
3,52.602,1,2,2,3,False,False,DOWN,13
3,52.802,1,3,3,3,False,False,LEFT,13
3,53.002,1,3,3,2,False,False,LEFT,13
3,53.202,1,3,3,1,False,False,STAY,13
3,53.402,1,3,3,1,False,False,STAY,13
3,53.602,1,3,3,1,True,False,STAY,13
3,53.802,2,3,3,1,True,False,UP,13
3,54.002,3,3,2,1,True,False,UP,13
3,54.202,3,2,1,1,True,False,STAY,13
3,54.402,3,2,1,1,False,False,RIGHT,14
3,54.602,3,1,1,2,False,False,RIGHT,14
3,54.934,3,1,1,3,False,False,STAY,14
3,55.135,2,1,1,3,False,False,RIGHT,14
3,55.335,1,1,1,3,False,False,DOWN,14
3,55.535,1,2,2,3,False,False,STAY,14
3,55.735,1,3,2,3,False,False,STAY,14
3,55.935,1,3,2,3,False,False,DOWN,14
3,56.135,1,3,3,3,False,False,LEFT,14
3,56.335,1,3,3,2,False,False,STAY,14
3,56.535,1,3,3,2,False,False,LEFT,14
3,56.735,1,3,3,1,False,False,STAY,14
3,56.935,1,3,3,1,False,False,UP,14
3,57.135,1,3,2,1,False,False,UP,14
3,57.442,1,3,1,1,False,False,STAY,14
3,57.643,1,3,1,1,False,False,UP,14
3,57.843,1,3,1,1,False,False,RIGHT,14
3,58.043,1,2,1,1,False,False,STAY,14
3,58.243,1,2,1,1,False,False,STAY,14
3,58.443,1,2,1,1,False,False,STAY,14
3,58.643,1,2,1,1,False,False,DOWN,14
3,58.843,1,2,2,1,False,False,STAY,14
3,59.043,1,2,2,1,False,False,DOWN,14
3,59.243,1,1,3,1,False,False,STAY,14
3,59.443,1,1,3,1,False,False,RIGHT,14
3,59.643,1,1,3,2,True,False,RIGHT,14
3,59.843,2,1,3,3,True,False,STAY,14
4,0.200,1,3,3,1,False,False,UP,0
4,0.400,1,3,2,1,False,False,STAY,0
4,0.600,1,3,2,1,False,False,STAY,0
4,0.800,1,3,2,1,False,False,DOWN,0
4,1.000,1,3,3,1,False,False,STAY,0
4,1.200,2,3,3,1,False,False,UP,0
4,1.400,3,3,2,1,False,False,UP,0
4,1.600,3,2,1,1,False,False,STAY,0
4,1.800,3,1,1,1,False,False,RIGHT,0
4,2.000,3,1,1,2,False,False,RIGHT,0
4,2.200,2,1,1,3,False,False,STAY,0
4,2.400,1,1,1,3,False,False,DOWN,0
4,2.600,1,2,2,3,False,False,DOWN,0
4,2.800,1,3,3,3,False,False,STAY,0
4,3.000,1,3,3,3,False,False,LEFT,0
4,3.200,1,3,3,2,False,False,LEFT,0
4,3.400,1,3,3,1,False,False,STAY,0
4,3.600,1,3,3,1,True,False,UP,0
4,3.800,2,3,2,1,True,False,STAY,0
4,4.000,3,3,2,1,True,False,UP,0
4,4.200,3,2,1,1,True,False,STAY,0
4,4.400,3,2,1,1,False,False,RIGHT,1
4,4.600,3,1,1,2,False,False,RIGHT,1
4,4.800,3,1,1,3,False,False,STAY,1
4,5.000,2,1,1,3,False,False,DOWN,1
4,5.200,1,1,2,3,False,False,DOWN,1
4,5.400,1,2,3,3,False,False,STAY,1
4,5.600,1,3,3,3,False,False,LEFT,1
4,5.800,1,3,3,2,False,False,LEFT,1
4,6.000,1,3,3,1,False,False,STAY,1
4,6.200,1,3,3,1,False,False,UP,1
4,6.400,1,3,2,1,True,False,STAY,1
4,6.600,2,3,2,1,True,False,STAY,1
4,6.800,3,3,2,1,True,False,UP,1
4,7.000,3,2,1,1,True,False,STAY,1
4,7.200,3,2,1,1,False,False,RIGHT,2
4,7.400,3,2,1,2,False,False,RIGHT,2
4,7.600,3,1,1,3,False,False,DOWN,2
4,7.800,3,1,2,3,False,False,STAY,2
4,8.000,2,1,2,3,False,False,DOWN,2
4,8.200,1,1,3,3,False,False,LEFT,2
4,8.400,1,2,3,2,False,False,LEFT,2
4,8.600,1,3,3,1,False,False,STAY,2
4,8.800,1,3,3,1,False,False,UP,2
4,9.000,1,3,2,1,False,False,UP,2
4,9.200,1,3,1,1,False,False,STAY,2
4,9.400,1,3,1,1,False,False,STAY,2
4,9.600,1,3,1,1,False,False,UP,2
4,9.800,1,3,1,1,True,False,STAY,2
4,10.000,2,3,1,1,True,False,RIGHT,2
4,10.200,3,3,1,2,True,False,RIGHT,2
4,10.400,3,2,1,3,True,False,STAY,2
4,10.600,3,2,1,3,False,False,DOWN,3
4,10.800,3,1,2,3,False,False,STAY,3
4,11.000,3,1,2,3,False,False,DOWN,3
4,11.200,2,1,3,3,False,False,STAY,3
4,11.400,1,1,3,3,False,False,LEFT,3
4,11.600,1,2,3,2,False,False,STAY,3
4,11.800,1,3,3,2,False,False,LEFT,3
4,12.000,1,3,3,1,False,False,UP,3
4,12.200,1,3,2,1,False,False,UP,3
4,12.400,1,3,1,1,False,False,STAY,3
4,12.600,1,3,1,1,True,False,RIGHT,3
4,12.800,2,3,1,2,True,False,STAY,3
4,13.000,3,3,1,2,True,False,RIGHT,3
4,13.200,3,2,1,3,True,False,STAY,3
4,13.400,3,2,1,3,False,False,DOWN,4
4,13.600,3,1,2,3,False,False,DOWN,4
4,13.801,3,1,3,3,False,False,STAY,4
4,14.001,2,1,3,3,False,False,LEFT,4
4,14.201,1,1,3,2,False,False,LEFT,4
4,14.401,1,2,3,1,False,False,STAY,4
4,14.601,1,3,3,1,False,False,UP,4
4,14.801,1,3,2,1,False,False,UP,4
4,15.001,1,3,1,1,False,False,STAY,4
4,15.201,1,3,1,1,False,False,STAY,4
4,15.401,1,3,1,1,False,False,STAY,4
4,15.601,1,3,1,1,True,False,RIGHT,4
4,15.801,2,3,1,2,True,False,STAY,4
4,16.001,3,3,1,2,True,False,RIGHT,4
4,16.201,3,2,1,3,True,False,STAY,4
4,16.401,3,2,1,3,False,False,DOWN,5
4,16.601,3,1,2,3,False,False,DOWN,5
4,16.801,3,1,3,3,False,False,STAY,5
4,17.001,2,1,3,3,False,False,LEFT,5
4,17.201,1,1,3,2,False,False,LEFT,5
4,17.401,1,2,3,1,False,False,STAY,5
4,17.601,1,3,3,1,False,False,UP,5
4,17.801,1,3,2,1,False,False,UP,5
4,18.001,1,3,1,1,False,False,STAY,5
4,18.201,1,3,1,1,False,False,RIGHT,5
4,18.401,1,3,1,2,True,False,STAY,5
4,18.601,2,3,1,2,True,False,STAY,5
4,18.801,3,3,1,2,True,False,RIGHT,5
4,19.001,3,2,1,3,True,False,DOWN,5
4,19.201,3,2,2,3,False,False,STAY,6
4,19.401,3,1,2,3,False,False,DOWN,6
4,19.601,3,1,3,3,False,False,LEFT,6
4,19.801,2,1,3,2,False,False,STAY,6
4,20.001,1,1,3,2,False,False,LEFT,6
4,20.201,1,2,3,1,False,False,STAY,6
4,20.401,1,3,3,1,False,False,UP,6
4,20.601,1,3,2,1,False,False,UP,6
4,20.801,1,3,1,1,False,False,STAY,6
4,21.001,1,3,1,1,False,False,RIGHT,6
4,21.201,1,3,1,2,True,False,STAY,6
4,21.401,2,3,1,2,True,False,STAY,6
4,21.601,3,3,1,2,True,False,RIGHT,6
4,21.801,3,2,1,3,True,False,DOWN,6
4,22.001,3,2,2,3,False,False,STAY,7
4,22.201,3,1,2,3,False,False,DOWN,7
4,22.401,3,1,3,3,False,False,STAY,7
4,22.601,2,1,3,3,False,False,LEFT,7
4,22.801,1,1,3,2,False,False,STAY,7
4,23.001,1,2,3,2,False,False,LEFT,7
4,23.201,1,3,3,1,False,False,UP,7
4,23.401,1,3,2,1,False,False,UP,7
4,23.601,1,3,1,1,False,False,STAY,7
4,23.801,1,3,1,1,False,False,STAY,7
4,24.001,1,3,1,1,False,False,RIGHT,7
4,24.201,1,3,1,2,False,False,STAY,7
4,24.401,1,3,1,2,True,False,STAY,7
4,24.601,2,3,1,2,True,False,STAY,7
4,24.801,3,3,1,2,True,False,RIGHT,7
4,25.001,3,2,1,3,True,False,STAY,7
4,25.201,3,2,1,3,False,False,DOWN,8
4,25.401,3,1,2,3,False,False,DOWN,8
4,25.601,3,1,3,3,False,False,STAY,8
4,25.801,2,1,3,3,False,False,LEFT,8
4,26.001,1,1,3,2,False,False,LEFT,8
4,26.201,1,2,3,1,False,False,STAY,8
4,26.401,1,3,3,1,False,False,UP,8
4,26.601,1,3,2,1,False,False,UP,8
4,26.801,1,3,1,1,False,False,STAY,8
4,27.001,1,3,1,1,False,False,STAY,8
4,27.201,1,3,1,1,True,False,STAY,8
4,27.401,2,3,1,1,True,False,STAY,8
4,27.601,3,3,1,1,True,False,RIGHT,8
4,27.801,3,2,1,2,True,False,RIGHT,8
4,28.001,3,2,1,3,False,False,STAY,9
4,28.201,3,3,1,3,False,False,DOWN,9
4,28.401,2,3,1,3,False,False,STAY,9
4,28.601,2,3,1,3,False,False,UP,9
4,28.801,3,3,1,3,False,False,LEFT,9
4,29.001,3,2,1,2,False,False,STAY,9
4,29.201,3,1,1,2,False,False,LEFT,9
4,29.401,3,1,1,1,False,False,RIGHT,9
4,29.601,2,1,1,2,False,False,STAY,9
4,29.801,1,1,1,2,False,False,RIGHT,9
4,30.001,1,2,1,3,False,False,DOWN,9
4,30.201,1,3,2,3,False,False,DOWN,9
4,30.401,1,3,3,3,False,False,STAY,9
4,30.601,1,3,3,3,False,False,LEFT,9
4,30.801,1,3,3,2,False,False,LEFT,9
4,31.001,1,3,3,1,True,False,STAY,9
4,31.201,2,3,3,1,True,False,UP,9
4,31.401,3,3,2,1,True,False,UP,9
4,31.601,3,2,1,1,True,False,RIGHT,9
4,31.801,3,2,1,2,False,False,STAY,10
4,32.001,3,1,1,2,False,False,RIGHT,10
4,32.201,3,1,1,3,False,False,STAY,10
4,32.401,2,1,1,3,False,False,DOWN,10
4,32.601,1,1,2,3,False,False,STAY,10
4,32.801,1,2,2,3,False,False,STAY,10
4,33.001,1,3,2,3,False,False,STAY,10
4,33.201,1,3,2,3,False,False,DOWN,10
4,33.401,1,3,3,3,False,False,LEFT,10
4,33.601,1,3,3,2,False,False,STAY,10
4,33.801,1,3,3,2,False,False,LEFT,10
4,34.001,1,3,3,1,True,False,STAY,10
4,34.201,2,3,3,1,True,False,UP,10
4,34.401,3,3,2,1,True,False,UP,10
4,34.601,3,2,1,1,True,False,STAY,10
4,34.801,3,2,1,1,False,False,RIGHT,11
4,35.001,3,2,1,2,False,False,STAY,11
4,35.201,3,1,1,2,False,False,RIGHT,11
4,35.401,3,1,1,3,False,False,STAY,11
4,35.601,2,1,1,3,False,False,DOWN,11
4,35.801,1,1,2,3,False,False,DOWN,11
4,36.001,1,2,3,3,False,False,STAY,11
4,36.201,1,3,3,3,False,False,LEFT,11
4,36.401,1,3,3,2,False,False,STAY,11
4,36.601,1,3,3,2,False,False,LEFT,11
4,36.801,1,3,3,1,False,False,STAY,11
4,37.001,1,3,3,1,True,False,UP,11
4,37.201,2,3,2,1,True,False,STAY,11
4,37.401,3,3,2,1,True,False,STAY,11
4,37.601,3,2,2,1,True,False,UP,11
4,37.801,3,2,1,1,False,False,STAY,12
4,38.001,3,1,1,1,False,False,RIGHT,12
4,38.201,3,1,1,2,False,False,STAY,12
4,38.401,2,1,1,2,False,False,STAY,12
4,38.601,1,1,1,2,False,False,RIGHT,12
4,38.801,1,2,1,3,False,False,DOWN,12
4,39.001,1,3,2,3,False,False,STAY,12
4,39.201,1,3,2,3,False,False,DOWN,12
4,39.401,1,3,3,3,False,False,STAY,12
4,39.601,1,3,3,3,False,False,LEFT,12
4,39.801,1,3,3,2,True,False,LEFT,12
4,40.001,2,3,3,1,True,False,STAY,12
4,40.201,3,3,3,1,True,False,UP,12
4,40.401,3,2,2,1,True,False,STAY,12
4,40.601,3,2,2,1,False,False,UP,13
4,40.801,3,1,1,1,False,False,STAY,13
4,41.001,3,1,1,1,False,False,RIGHT,13
4,41.201,3,2,1,2,False,False,STAY,13
4,41.401,3,3,1,2,False,False,RIGHT,13
4,41.601,2,3,1,3,False,False,LEFT,13
4,41.801,1,3,1,2,False,False,STAY,13
4,42.001,1,3,1,2,False,False,LEFT,13
4,42.201,1,3,1,1,False,False,STAY,13
4,42.401,1,3,1,1,False,False,DOWN,13
4,42.601,1,3,2,1,True,False,STAY,13
4,42.801,2,3,2,1,True,False,STAY,13
4,43.001,3,3,2,1,True,False,UP,13
4,43.201,3,2,1,1,True,False,STAY,13
4,43.401,3,2,1,1,False,False,RIGHT,14
4,43.601,3,1,1,2,False,False,STAY,14
4,43.801,3,1,1,2,False,False,STAY,14
4,44.001,2,1,1,2,False,False,STAY,14
4,44.201,1,1,1,2,False,False,RIGHT,14
4,44.401,1,2,1,3,False,False,DOWN,14
4,44.601,1,3,2,3,False,False,STAY,14
4,44.801,1,3,2,3,False,False,LEFT,14
4,45.001,1,3,2,3,False,False,STAY,14
4,45.201,1,3,2,3,False,False,DOWN,14
4,45.401,1,3,3,3,False,False,LEFT,14
4,45.601,1,3,3,2,True,False,LEFT,14
4,45.801,2,3,3,1,True,False,STAY,14
4,46.001,3,3,3,1,True,False,UP,14
4,46.201,3,2,2,1,True,False,UP,14
4,46.401,3,2,1,1,False,False,STAY,15
4,46.601,3,1,1,1,False,False,RIGHT,15
4,46.801,3,1,1,2,False,False,STAY,15
4,47.001,2,1,1,2,False,False,RIGHT,15
4,47.201,1,1,1,3,False,False,STAY,15
4,47.401,1,2,1,3,False,False,DOWN,15
4,47.601,1,3,2,3,False,False,DOWN,15
4,47.801,1,3,3,3,False,False,LEFT,15
